name,uri,genres,artists,mood
This Side of Paradise - slowed,3BIBnyt40zWjPCNqRyGwPp,['pov: indie'],Coyote Theory,sad
Arrived - (Slowed + Reverb),0sT7DFuq7h2nCG98KQ34Wr,['dark r&b'],Aaryan Shah,sad
I Was Never There,1cKHdTo9u0ZymJdPGSh6nq,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,sad
Love Me Faster - Slowed + Reverb Version,3pBvN2qiaYy68TbjSTnv67,"['neo soul', 'r&b']",Meric,sad
stargirl interlude (slowed + reverb),42bG6Q8PG92ZGIO9Buq49M,[],ghostly echoes,sad
D o n ' t L e t M e D o w n (slowed reverb),66OTK5mDazP9zu9zSUpl62,['slowed and reverb'],FiloChill,sad
another love - slowed + reverb,4RuOGXz6yY6V3hZgYK01F5,"['slowed and reverb', 'sped up']",slō,sad
All Night - Slowed N Reverb,1gk5o5yEXAsHeXMJoavmh3,"['boy band', 'pop']",The Vamps,sad
dirty laundry - slowed,0N2rGjQLuT0GqVueJxjQS6,['pop'],blackbear,sad
Falling Up - slowed n reverbed,0zIohSDz0goGUf3krAh0MW,"['australian pop', 'pop']",Dean Lewis,sad
sitcom,1FgC0ZZaMPqAZ998o5q1Q9,['japanese vgm'],genshi,sad
Don't Forget My Love - slowed + reverb,3C2o6Iw5yLpe6HViGP9OYX,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop dance']",Diplo,sad
Personal Baby,67bOItGZHSECTH9LffxpUm,"['afrobeats', 'afropop', 'azontobeats', 'ghanaian hip hop', 'nigerian pop', 'swedish dancehall']",Mr Eazi,sad
YKWIM?,2vWBUC9djv6BtiGlmKiQaH,['bedroom pop'],Yot Club,sad
Aesthetic,4S1T0kYOmevSYAknYWD9Yn,[],Devonte Mayo,sad
Starry Eyes - MIKE DEAN Remix,5ONnknPrFf58QVxCBRcofB,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,sad
i met sarah in the bathroom {slow//reverb},0xPU0Sdkrva3RgRIPhK0zq,['phonk'],Ryan Celsius Sounds,sad
Waves - Slowed n Reverbed,5sv0ymGWnCNXRoE28AkM9l,"['australian pop', 'pop']",Dean Lewis,sad
Get You The Moon (feat. Snøw),4ZLzoOkj0MPWrTLvooIuaa,"['sad lo-fi', 'slowed and reverb']",Kina,sad
Tell Me Pretty Lies,64XGKpzNUEBskFPdMAjeEU,['anime rap'],Yusei,sad
F a n t a s y T a l k i n g t o t h e M o o n,33ItDQz3j447Epl427lcu8,['slowed and reverb'],MidnightDrives,sad
School Rooftop - Slowed Down Version,1IzqLAnLpITw7SArHU3286,"['slowed and reverb', 'weirdcore']",Hisohkah,sad
you're a parasite,2uMv1AvQhvXk4F3DAeABGg,['bedroom r&b'],Riovaz,sad
wherever you would call me,5ehoXwpw70o6WEEufJm1q7,[],Zaini,sad
let me love you,5KQ6Ao3KkBmX0mKklIGP2r,[],Adriel Rivera,sad
Losing Interest - Slowed Version,2TJKss1zYOFZ0OAXePgdcS,['slowed and reverb'],boy in skirt,sad
Where My Love (Edit),04hxPwQCnjnhYrrBhOKGby,[],Fallo,sad
Lost My Mind,3gk0l0j9ixty9sGSs6kyFi,['slowed and reverb'],FiloChill,sad
Tell Me Why I'm Waiting - Slowed,7ea3MOCWepPfTuhHh8RsRi,['slowed and reverb'],boy in skirt,sad
Heather,4xqrdfXkTW4T0RauPLv3WA,"['bedroom pop', 'pop', 'pov: indie']",Conan Gray,sad
Ocean Eyes (Screwed & Chopped),1SmXVJBUZElltXV0RYFqRE,['chopped and screwed'],DJ Wrekshop,sad
Morning Vibe (feat. Of Monsters and Men),2u5V5Ev1ZlvcJIZgSke08L,[],FENON MIKEL,sad
We Don't Talk Anymore [Slowed + Reverb],5kX1LMGQ2gjOti9j94ehdT,['anime rap'],Yusei,sad
Viva La Vida - Slowed and Reverb,3ynQDaaaAZaglJROmRrAg8,"['christian hip hop', 'teen pop']",Shalom Margaret,sad
Ophelia but it's Muffled and Slowed,5L2vnGO8fZgy7LtZszT97q,"['slowed and reverb', 'sped up']",Dybbukk,sad
Home - Slowed,3Cou9Rf87erNBpjWjTZZaZ,[],Edith Whiskers,sad
It's Ok - Slowed,5RKUztud1fb5UhO4gljjl7,[],Edith Whiskers,sad
I'm Only a Fool for You,0Bho4m1xtF0Np8nH1JwXlO,"['slowed and reverb', 'sped up']",Dybbukk,sad
YKWIM? {slow//reverb},3NLuRwdC33GHNouWUa0CUT,['phonk'],Ryan Celsius Sounds,sad
Vas,6S7o12almFeL57rbRvdY5l,['bedroom pop'],jagger finn,sad
lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4,['indie hip hop'],Billie Eilish,sad
It's Ok - Slowed - Remix,3Sv2RIffoODPomvLqjB9XQ,[],MrLoonax,sad
lovely,3MPOKZosrDVmsfR1Yczwed,['slowed and reverb'],Bleedingxheart,sad
You Broke My Heart Again,3jZDWsoxRHzzp3DYV8qeXE,"['lo-fi chill', 'sad lo-fi']",Teqkoi,sad
cause it's too cold,6IRBAIY7BVZBXwlhqCISk8,['slowed and reverb'],omgkirby,sad
Fallen Down (Reprise) - Piano Slowed & Reverb,2CQzXXZifjBgR2MtmbKG1z,['ambient lo-fi'],Augustin Garnier,sad
fools (can't help falling in love) (slowed down & reverb),6IEYxC5J51Igo0XUTx16mA,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']",Foster,sad
diamonds - slowed + reverb,3W96ACf1ASlf3RVJANWxcU,['slowed and reverb'],omgkirby,sad
Forever in My Mind,0E2G75tZnsbqforVzmMU4a,['slowed and reverb'],LiLucifer,sad
Sad Hours,1f5gQuy8aQEj6WX9wc8i3k,"['lo-fi chill', 'sad lo-fi']",LRN Slime,sad
happier than ever (slowed + reverb),0sN7p06rSdZtTjZIomFWyq,['slowed and reverb'],z e r o t o n i n,sad
"i don't like it, you're not the same",3qN62DlOJoIMWFGPVxilxU,"['lo-fi chill', 'sad lo-fi', 'slowed and reverb']",meynus,sad
Everybody Dies In Their Nightmares,3GVkPk8mqxz0itaAriG1L7,"['emo rap', 'miami hip hop', 'rap']",XXXTENTACION,sad
sex money feelings die - slowed version,0dkvbYmXYEPK7gGMdytmfI,"['electropop', 'indietronica', 'neo-synthpop', 'swedish electropop', 'swedish indie pop', 'swedish pop']",Lykke Li,sad
Glimpse of Us,6xGruZOHLs39ZbVccQTuPZ,['viral pop'],Joji,sad
SLOW DANCING IN THE DARK,0rKtyWc8bvkriBthvHKY8d,['viral pop'],Joji,sad
Like You Do,1MONUudxAjEk76FJvzGhuD,['viral pop'],Joji,sad
worldstar money (interlude),0baNzeUcPQnQSagpe8T0mD,['viral pop'],Joji,sad
Hope,2ZRo7axmMPeSVUvDbGkJah,"['emo rap', 'miami hip hop', 'rap']",XXXTENTACION,sad
SAD!,3ee8Jmje8o58CHK66QrVC2,"['emo rap', 'miami hip hop', 'rap']",XXXTENTACION,sad
A GHETTO CHRISTMAS CAROL,1QKDXegQxJBzSs8ZBNtGbT,"['emo rap', 'miami hip hop', 'rap']",XXXTENTACION,sad
the remedy for a broken heart (why am I so in love),4UKCKdYiLN6IMA5ZESUTL7,"['emo rap', 'miami hip hop', 'rap']",XXXTENTACION,sad
Fuck Love,7AQim7LbvFVZJE3O8TYgf2,"['emo rap', 'miami hip hop', 'rap']",XXXTENTACION,sad
BAD!,4CH66Rxcjcj3VBHwmIBj4T,"['emo rap', 'miami hip hop', 'rap']",XXXTENTACION,sad
Why'd You Leave?,7uWalFOkvzFZjPou2mcb8C,['rap'],Sik World,sad
Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,"['pop', 'talent show', 'uk pop']",James Arthur,sad
Lonely (with benny blanco),7HWetAoWK9qkFM575HONAY,"['canadian pop', 'pop']",Justin Bieber,sad
What If I Told You That I Love You,6USdi8uX5GNAPYziFhisHb,['canadian hip hop'],Ali Gatie,sad
Let Me Down Slowly,2qxmye6gAegTMjLKEBoR3d,"['alt z', 'pop', 'pov: indie']",Alec Benjamin,sad
It's You,5DqdesEfbRyOlSS3Tf6c29,['canadian hip hop'],Ali Gatie,sad
Be Alright,5qrSlOut2rNAWv3ubArkNy,"['australian pop', 'pop']",Dean Lewis,sad
Waves,6w8pFOKn42O418qwcQElZ3,"['australian pop', 'pop']",Dean Lewis,sad
hate u love u,6ATgDc6e4sPn84hvJsAmPt,"['alt z', 'pop']",Olivia O'Brien,sad
Sanctuary,5F1ZmucV0uJY14y2dYKePa,['viral pop'],Joji,sad
Too Good At Goodbyes,1mXVgsBdtIVeCLJnSnmtdV,"['pop', 'uk pop']",Sam Smith,sad
scared,6r2JV75tE0vNgNCv4HKsBC,"['alt z', 'electropop', 'pop']",Jeremy Zucker,sad
How to Save a Life,5fVZC9GiM4e8vu99W0Xf6J,"['neo mellow', 'piano rock', 'pop', 'pop rock']",The Fray,sad
Heartbreak Anniversary,3FAJ6O0NOHQV8Mc5Ri6ENp,['r&b'],Giveon,sad
As the World Caves In,7LAmsNJpBaNvNg7VZPXxSv,['gen z singer-songwriter'],Sarah Cothran,sad
When I Was Your Man,0nJW01T7XtvILxQgC5J7Wh,"['dance pop', 'pop']",Bruno Mars,sad
Moral of the Story,2nC3QhMI9reBIOWutbU3Tj,['social media pop'],Ashe,sad
tired of me,3juh7LQajy0H4HnnjOKiEl,['hel'],Karina Grace,sad
i think you're really cool,78cIbVjU1xn7mbQ9i35avl,"['alternative r&b', 'conscious hip hop', 'hip hop', 'neo soul', 'new jersey rap', 'r&b', 'soul']",guardin,sad
summer depression,2zPcVDSpYNVKQ5c7jR7MXj,"['bedroom pop', 'indie pop', 'norwegian indie', 'pov: indie']",girl in red,sad
Mr. Loverman,2IVsRhKrx8hlQBOWy4qebo,"['la indie', 'pop', 'pov: indie']",Ricky Montgomery,sad
now ur gone.,6CYX0rPVCWbax0vPOT92Cw,[],will hyde,sad
I Love You So,4SqWKzw0CbA05TGszDgMlc,"['chicago indie', 'pov: indie']",The Walters,sad
Water Fountain,4IhKLu7Vk3j2TLmnFPl6To,"['alt z', 'pop', 'pov: indie']",Alec Benjamin,sad
I Can't Handle Change,0I1eFRytp4XRhLCjT6tZm7,['pop'],Roar,sad
idfc,3SErMoIKdRELto2OspGs5L,['pop'],blackbear,sad
Daddy Issues,5E30LdtzQTGqRvNd7l6kG5,"['modern alternative rock', 'modern rock', 'pop']",The Neighbourhood,sad
dark until september.,7n5LJO27QLW54MmCU8ok2e,[],will hyde,sad
Friends,2jQiSYrwJehQAcuaaQrXnS,['alternative r&b'],Chase Atlantic,sad
feelings are fatal,6GGdkwYk4NXuiIcQD16AZg,"['alt z', 'bedroom pop', 'indie pop', 'pov: indie']",mxmtoon,sad
Prom Queen,6MpCaSIOfqBqbMED4kXgNY,"['bubblegrunge', 'chicago indie', 'indie pop', 'pov: indie']",Beach Bunny,sad
NEVER MET! (feat. Glitch Gum),4Bh7x70sJfofaZMdq32DcR,"['glitchcore', 'hyperpop']",CMTEN,sad
prom dress,2xCGBWfzTe8l2kvHpgvB6M,"['alt z', 'bedroom pop', 'indie pop', 'pov: indie']",mxmtoon,sad
Talking to the Moon,161DnLWsx1i3u1JT05lzqU,"['dance pop', 'pop']",Bruno Mars,sad
Ew,3Nc86B5XmDlG1KuEeSLD8x,['viral pop'],Joji,sad
You & I,2afCBiru10AFckfOa49wIa,"['boy band', 'pop', 'post-teen pop', 'talent show']",One Direction,sad
Nobody,2P5yIMu2DNeMXTyOANKS6k,"['brooklyn indie', 'pov: indie']",Mitski,sad
you were good to me,4CxFN5zON70B3VOPBYbd6P,"['alt z', 'electropop', 'pop']",Jeremy Zucker,sad
Home,3XRALl9CNCnjjbCZid2L9w,"['bedroom pop', 'indie pop', 'pov: indie']",Cavetown,sad
I deserve this,0ExUm9JjGLGBrUrcVNOgJT,"['hyperpop', 'pov: indie', 'scenecore', 'sped up']",Rebzyyx,sad
Sex with My Ex,0H1Had94fszD13qsFsP1U5,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']",Lil Peep,sad
agoraphobic,6ATqL4f1nFWwASrWi8nF6e,['pov: indie'],CORPSE,sad
Bad Habit,4k6Uh1HXdhtusDW5y8Gbvy,['afrofuturism'],Steve Lacy,sad
Train Wreck,55Am8neGJkdj2ADaM3aw5H,"['pop', 'talent show', 'uk pop']",James Arthur,sad
when u need me.,5CPEXVOzqhFlZN77l94S86,[],will hyde,sad
Daddy Issues (Remix) feat. Syd,5Q6fh8OEhBYepJaORz9lxe,"['modern alternative rock', 'modern rock', 'pop']",The Neighbourhood,sad
"it only gets worse, i promise",5H0BawU5IlPVzLTiresJwa,[],EKKSTACY,sad
then i met her,5sFIYKbII6QzRT57hCza5Z,[],EKKSTACY,sad
Stan,3UmaczJpikHgJFyBTAJVoz,"['detroit hip hop', 'hip hop', 'rap']",Eminem,sad
this is what heartbreak feels like,1Ng6ie895KlhuTGqwJIVAq,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",JVKE,sad
i'm not okay,23gRCXBZcWDMh3QcDimChX,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",JVKE,sad
this is what sadness feels like,1e4Zf5YdBtPycgmqMhE11T,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",JVKE,sad
wonder if she loves me,618L0a1GEE3BJ8pMB1RZTd,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",JVKE,sad
save your breath,6uv4MOY4F4Wjm3tvhtFckS,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",JVKE,sad
this is what falling out of love feels like,1p22ws0fOjDbTex52Ba5Gn,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",JVKE,sad
i walk this earth all by myself,5a8QUc4ubHJqQm7vzs2YhA,[],EKKSTACY,sad
Bubble Gum,3zksbXteOCeSusJ5Xltr3t,"['bedroom pop', 'indie pop', 'pov: indie']",Clairo,sad
Changes,7KhzNtBj6hmB08fyJCIRb3,['gen z singer-songwriter'],Hayd,sad
18,3JjnGLK8IxkNLvo8Lb3KOM,"['boy band', 'pop', 'post-teen pop', 'talent show']",One Direction,sad
Dead and Cold,33LizV83s7z1gwtmLiKlmv,"['sad lo-fi', 'sad rap']",SadBoyProlific,sad
You Don't Want Me Anymore,0K4gxQ2u3545b0GAu85ObO,"['sad lo-fi', 'slowed and reverb']",Snøw,sad
Star Shopping,6Ox1rvlwEpB49drasQm6RF,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']",Lil Peep,sad
16 Lines,6akBF8JWM8lrpqejdwIfYI,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']",Lil Peep,sad
IDGAF,6zZhlOWizcEG1T7zsTdI6N,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']",Lil Peep,sad
Hate Me,2FoRvrNWBtrJiSgIjmivKG,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']",Lil Peep,sad
white tee,4TVsTKQVeC99tCjfRKLeob,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']",Lil Peep,sad
we think too much,6ee2ezCrbtoGUMwVJ9qTvM,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']",Lil Peep,sad
cobain,4B6FybzCJwJLdRxuC2lRmY,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']",Lil Peep,sad
fucked up,2MUCuQaEVEHW1wKkAiwgmo,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']",Lil Peep,sad
Falling Down - Bonus Track,4jvjzW7Hm0yK4LvvE0Paz9,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']",Lil Peep,sad
Save That Shit,64PgpLHuQK3UJ5qZ875Vei,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']",Lil Peep,sad
feelz,7hby1Z5hyRU4pdQgCFcCC7,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']",Lil Peep,sad
Something In The Way,1nFtiJxYdhtFfFtfXBv06s,"['grunge', 'permanent wave', 'rock']",Nirvana,sad
Fat Funny Friend,4eaSY3ucamesaARYBsLfz2,['alt z'],Maddie Zahm,sad
sex,26ZX2JrAb8AFbr8FFfAsO7,['indie poptimism'],EDEN,sad
You & Jennifer,0g21KZ1XJuhwexWPLpuEt1,"['alt z', 'indietronica']",bülow,sad
DTN,1p7GxV4HeuZK4zJHugQ7AW,['bedroom pop'],d4vd,sad
f*ck everything! - Spotify Singles (feat. The Drums),3oE4zL430c18NuiRWDHRLY,[],EKKSTACY,sad
wish i was dead,5Pu42rdkSXGzT528BAQRFO,[],EKKSTACY,sad
Uncomparable,53F62yfHICseGNOBAH0QUR,[],EKKSTACY,sad
See You Later,1xHrPq8WvLKiO6lT94Ks2F,[],EKKSTACY,sad
Love,3KrZA78fUmGF0eo1JRJY6d,[],EKKSTACY,sad
Alone,50OPOdJbRx9iCJXGultmUf,"['sad lo-fi', 'sad rap']",SadBoyProlific,sad
jaded,6Tt9PBM6oWGwVnxyzuM84j,"['emo rap', 'sad lo-fi', 'sad rap']",sadeyes,sad
sex scenes and video games,4PxJaIHhSmMEDuQbRjd308,[],Grady,sad
Pope Is a Rockstar,0So2sgVa8aJiARPl2P29u2,['orlando indie'],SALES,sad
The Loser,3u0kNxqOOC8SdoODpkmoZO,[],Zach Farache,sad
Runaway Kid,2cfvN9LpM3RFW3wKqrE1jZ,['melodic rap'],iann dior,sad
Be Yourself,1IdZvb2XK8NmsovQlV6CPn,"['lgbtq+ hip hop', 'neo soul']",Frank Ocean,sad
8,6X29iaaazwho3ab7GNue5r,['indie hip hop'],Billie Eilish,sad
ilomilo,7qEKqBCD2vE5vIBsrUitpD,['indie hip hop'],Billie Eilish,sad
listen before i go,0tMSssfxAL2oV8Vri0mFHE,['indie hip hop'],Billie Eilish,sad
goodbye,3LgWsmilsrWXiPYQFRD0T7,['indie hip hop'],Billie Eilish,sad
Fourth of July,5Qnrgqy1pAm9GyNQOgyVFz,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']",Sufjan Stevens,sad
T e e n R o m a n c e,5whRWJJc7itGQNY5J4iunB,"['dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",YungMoneyChasers,sad
If We Have Each Other,7pT6WSg4PCt4mr5ZFyUfsF,"['alt z', 'pop', 'pov: indie']",Alec Benjamin,sad
I'm Not Enough and I'm Sorry,4P1L6AniTDJzANaubzWGYs,"['lo-fi chill', 'sad lo-fi']",Teqkoi,sad
Sleep Thru Ur Alarms,3Mmt4wAMtWRmObAxbejpPe,['nz pop'],Lontalius,sad
you deserve better,5MsydV2Ii4A7r85gSgh90x,"['emo rap', 'sad lo-fi', 'sad rap']",sadeyes,sad
A Soulmate Who Wasn’t Meant to Be,0gOz9JUXsaKVzLTSmFDtdo,['gen z singer-songwriter'],Jess Benko,sad
please never fall in love again,1pVvfmQB9OB8FqCbp2UGA8,[],Feyesal,sad
Coffee Breath,28TkNtKHx6UnOZuoyv3Jzv,[],Sofia Mills,sad
The Way I See Things,63Rg6WrtsD26acXip6G7t1,[],Yung Tide,sad
Lookalike,4K3gM7kzX4POAfrs71HomN,"['bedroom pop', 'pop', 'pov: indie']",Conan Gray,sad
Broken,4W8sUeokQKfHt1uTXp0Jq0,['emo rap'],Lund,sad
worthless,6L9vUQRiVybGvtAatCdRhw,['sad lo-fi'],eli.,sad
I'll Keep You Safe,01Rc6yXYtujAnMaR1NME11,"['lo-fi chill', 'sad lo-fi']",sagun,sad
suicide,0AXgLaqOI5w3uLXh4YOsIJ,"['alt z', 'modern indie pop']",Isaac Dunbar,sad
Skin & Bones,0OtL3L332F3gxSB2cuYsc0,['emo rap'],Lund,sad
Training Wheels,3EGW6TGGbdk6Ys1Y3HU3lj,"['alt z', 'electropop', 'pop']",Melanie Martinez,sad
Depressed,5V2zkdP7nOmnSOhTD7TXy8,"['lo-fi chill', 'sad lo-fi']",Leanboys,sad
Please Don't Go,2F1JKudrXiT3pUwrq6Tu3l,[],Abbey Glover,sad
MINE,51fMzpQpLMmeRP9qpekMRR,"['indie pop', 'pov: indie']",awfultune,sad
i wanna be your girlfriend,5PjdC2gMATetx5xdnwGUu7,"['bedroom pop', 'indie pop', 'norwegian indie', 'pov: indie']",girl in red,sad
Revenge,5TXDeTFVRVY7Cvt0Dw4vWW,"['emo rap', 'miami hip hop', 'rap']",XXXTENTACION,sad
Tell Me Why I'm Waiting,3xbUCRFut7tzBoD2F8L56y,"['lo-fi chill', 'sad lo-fi']",Timmies,sad
Baby You're Worth It,75SW8IItf7yy1VejSLtv9W,"['sad lo-fi', 'slowed and reverb']",Kina,sad
i'll die anyway.,14tud1FLjpHMYHpD2c7NbO,"['bedroom pop', 'indie pop', 'norwegian indie', 'pov: indie']",girl in red,sad
self destructive,4AL35ipeLY3R45DhAteP8H,['lo-fi chill'],Vorsa,sad
Suffocate,1ydKLmtx7LYnDe1udTu96w,['gen z singer-songwriter'],Hayd,sad
Dancing With Your Ghost,1TQXIltqoZ5XXyfCbAeSQQ,['alt z'],Sasha Alex Sloan,sad
Feel Something,0vMI3AJPQMjytAu8XMWr65,['indie poptimism'],Jaymes Young,sad
Fool,7asyVbwQE7IbA3x2be7bdI,"['bedroom pop', 'indie pop', 'pov: indie']",Cavetown,sad
Please Never Fall in Love Again,42H6GeQfrBkT3vTUTdpB1M,[],Ollie MN,sad
big city blues,5CJZMMn15QAzcTPjaQFDqB,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']",Lil Peep,sad
It's Not The Same Anymore,7vRia9rlEuTDQxkfXIKySi,['bedroom pop'],Rex Orange County,sad
Robin Hood,5dyihZecYMcEPq09Bk2OL2,"['alt z', 'gen z singer-songwriter']",Anson Seabra,sad
Midnight Thoughts,1O28T70fY6eyL9vygOqCQi,"['sad lo-fi', 'sad rap']",SadBoyProlific,sad
Congratulations,3a1lNhkSLSkpJE4MSHpDu9,"['dfw rap', 'melodic rap', 'pop', 'rap']",Post Malone,sad
Thru the Screen,1JV0bFj7KIrbIpb3flnClS,[],Cold Hart,sad
Brother,65gLJGey4u4KFFqoC5fzFJ,"['irish pop', 'modern rock']",Kodaline,sad
1-800-273-8255,5tz69p7tJuGPeMGwNTxYuV,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",Logic,sad
i was all over her,7svpAkwc6xaSxlbZ7V7JiS,"['countrygaze', 'lo-fi emo', 'lo-fi indie', 'pov: indie', 'slowcore', 'small room']",salvia palth,sad
idontwannabeyouanymore,41zXlQxzTi6cGAjpOXyLYH,['indie hip hop'],Billie Eilish,sad
reprise,74nfQWsGjMCSl6vcjUFSQ4,"['countrygaze', 'lo-fi emo', 'lo-fi indie', 'pov: indie', 'slowcore', 'small room']",salvia palth,sad
Wasting Time,2sHAoyj1tJ70A4PlmmREH4,"['trap latino', 'urbano latino']",Jades,sad
Let You Break My Heart Again,709p9UGPAuyImWf1Z3vjRo,['gen z singer-songwriter'],Laufey,sad
Daylight,1odExI7RdWc4BT515LTAwj,"['gen z singer-songwriter', 'singer-songwriter pop']",David Kushner,sad
i met sarah in the bathroom,0mr8FAnN9X70p5KRUwMIJx,"['indie pop', 'pov: indie']",awfultune,sad
we fell in love in october,6IPwKM3fUUzlElbvKw2sKl,"['bedroom pop', 'indie pop', 'norwegian indie', 'pov: indie']",girl in red,sad
dying on the inside,6h1s7cKnUtsbRpE5bwnUTf,"['electropop', 'hyperpop', 'rage rap']",Nessa Barrett,sad
Lay Me Down (feat. John Legend),2T3XExryIariqO0fIfXOdw,"['pop', 'uk pop']",Sam Smith,sad
Falling Behind,4KGGeE7RJsgLNZmnxGFlOj,['gen z singer-songwriter'],Laufey,sad
This Is How It Feels (with Laufey),6BQPRUFGHsgtNYJxuwhktR,['bedroom pop'],d4vd,sad
I Know You,71BWZa1liIRyUiuJ3MB66o,"['atlanta indie', 'indie pop']",Faye Webster,sad
Love Flew Away,6FwkV9baY3ERqmxPsBLzYf,['gen z singer-songwriter'],Laufey,sad
Pray,4zcVQvCRJRafP6JtLGyy7R,"['pop punk', 'social media pop', 'teen pop']",jxdn,sad
Save Me,2UwbhMie1EAYuTZ0QXeMwl,"['emo rap', 'miami hip hop', 'rap']",XXXTENTACION,sad
Creep,70LcF31zb1H0PyJoS1Sx1r,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",Radiohead,sad
Break,4Rsv5fRmgTH88RLp7xN5sz,[],alex_g_offline,sad
The Night We Met,0QZ5yyl6B6utIWkxeBDxQN,"['indie folk', 'stomp and holler']",Lord Huron,sad
Please Please Please Let Me Get What I Want - 2005 Remaster,4HpIh5wWfkq5sSuCLLSwYR,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",Deftones,sad
Static,4OmfWzukSVD140NiAIEjem,['afrofuturism'],Steve Lacy,sad
Blue Hair,39sDitIeCMrVX2QyXHY46t,['pov: indie'],TV Girl,sad
Once More,1exDZN0zsfDpsIKamOqmSz,['bedroom pop'],d4vd,sad
Gilded Lily,3Z0qLOS0cqWKPHXkbTXmNF,"['experimental pop', 'indie surf', 'pov: indie']",Cults,sad
The Beach,2u0CelO5c81XS7z3dGpHbS,"['modern alternative rock', 'modern rock', 'pop']",The Neighbourhood,sad
Where'd All the Time Go?,0UV5zxRMz6AO4ZwUOZNIKI,"['chamber pop', 'indie rock', 'modern folk rock', 'philly indie', 'pov: indie', 'seattle indie', 'stomp and holler']",Dr. Dog,sad
Moonlight on the River,2fhOljbX79loRcdl47SFye,"['edmonton indie', 'lo-fi indie', 'pov: indie']",Mac DeMarco,sad
Dark Red,3EaJDYHA0KnX88JvDhL9oa,['afrofuturism'],Steve Lacy,sad
"I miss you, I’m sorry",4nyF5lmSziBAt7ESAUjpbx,['alt z'],Gracie Abrams,sad
Atlantis,1Fid2jjqsHViMX6xNH70hE,['folk-pop'],Seafret,sad
Sad Girl,11MyiSGZSYSmhhqwGUTtAq,"['art pop', 'pop']",Lana Del Rey,sad
Never Felt So Alone,6unndO70DvZfnXYcYQMyQJ,"['indie poptimism', 'pop']",Labrinth,sad
Reflections,2xql0pid3EUwW38AsywxhV,"['modern alternative rock', 'modern rock', 'pop']",The Neighbourhood,sad
The Blonde,72cGBEqu7RitIOoACXYjfR,['pov: indie'],TV Girl,sad
Chamber Of Reflection,5oeOWXjH8NZFOWP0SpSXqV,"['edmonton indie', 'lo-fi indie', 'pov: indie']",Mac DeMarco,sad
I Wait for You,7EDcAz6iuKSkxH4VcC3Oko,[],alex_g_offline,sad
Nobody Gets Me,5Y35SjAfXjjG0sFQ3KOxmm,"['pop', 'r&b', 'rap']",SZA,sad
Treehouse,7fyG2MquxykO3Ufiku1Dj2,[],Alex G,sad
The Cut That Always Bleeds,7wTqEW5nrMhvyEhEyTnOMd,"['bedroom pop', 'pop', 'pov: indie']",Conan Gray,sad
How - demo,2lO8mP1QvI7RizGcBYQ7Mx,"['bedroom pop', 'indie pop', 'pov: indie']",Clairo,sad
I Wouldn't Mind,1XcFa5d1qoWdCIICnXlggj,"['alternative pop rock', 'neon pop punk', 'pixie', 'washington indie']",He Is We,sad
For the First Time,2R4AlwtrrkMaRKojcTIzmL,"['edmonton indie', 'lo-fi indie', 'pov: indie']",Mac DeMarco,sad
Destroy Myself Just For You,40Fmr4mXhz4PtrMAPTnoXB,['pittsburgh rap'],Montell Fish,sad
Brooklyn Baby,1NZs6n6hl8UuMaX0UC0YTz,"['art pop', 'pop']",Lana Del Rey,sad
Not Allowed,3IznIgmXtrUaoPWpQTy5jB,['pov: indie'],TV Girl,sad
Remember That Night?,1nYzjrdVQ8RpF93M0jPFW7,"['alt z', 'gen z singer-songwriter', 'modern indie pop']",Sara Kays,sad
Washing Machine Heart,3jjsRKEsF42ccXf8kWR3nu,"['brooklyn indie', 'pov: indie']",Mitski,sad
