name,uri,genres,artists,mood
Any Way You Want It,71SvEDmsOwIWw1IozsZoMA,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",Journey,happy
Dani California,10Nmj3JCNoMeBQ87uw5j8k,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers,happy
Iris,6Qyc6fS4DsZjB2mRW9DsQs,"['neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",The Goo Goo Dolls,happy
Shut Up and Dance,4kbj5MwxO1bq9wjT5g9HaA,"['dance rock', 'modern alternative rock', 'modern rock', 'neo mellow', 'pop rock']",WALK THE MOON,happy
What I Like About You,4ebcE2SmkG7nplvzFAWRu7,"['album rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'power pop', 'soft rock']",The Romantics,happy
"December, 1963 (Oh What a Night!)",1hQFF33xi8ruavZNyovtUN,"['adult standards', 'bubblegum pop', 'doo-wop', 'lounge', 'northern soul', 'rock-and-roll', 'rockabilly']",Frankie Valli & The Four Seasons,happy
Don't Bring Me Down,72ahyckBJfTigJCFCviVN7,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",Electric Light Orchestra,happy
Runaway Baby,5MMLS3xm12D7N26xlfFApr,"['dance pop', 'pop']",Bruno Mars,happy
"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",3BEZCNZSmVv30vsMNSOCri,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Eric Clapton,happy
The Perfect Space,08ORg3M5ly7J9b7YpCLjKz,"['indie folk', 'new americana', 'north carolina indie', 'north carolina roots', 'progressive bluegrass', 'stomp and holler']",The Avett Brothers,happy
My Sharona,1HOMkjp0nHMaTnfAkslCQj,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave', 'new wave pop', 'power pop', 'soft rock']",The Knack,happy
Blister In The Sun,7jIAttgQTpLDoNtykIQXjH,"['acoustic punk', 'alternative rock', 'punk']",Violent Femmes,happy
Turning Japanese - Non Stop Edit,1MANhf0nwr6gFwsRJMeDbr,['r&b'],The Vapors,happy
Over the Hills and Far Away - Remaster,2eDdFHgqNJltzlvlZFVDWd,"['album rock', 'classic rock', 'hard rock', 'rock']",Led Zeppelin,happy
Naked Eye,6YtkOhiHmf46w1noltVnF2,"['alternative pop', 'lilith']",Luscious Jackson,happy
Better Days (And the Bottom Drops Out),460Wn6Dq2uMviG5nPXtPnb,[],Citizen King,happy
I Want To Break Free - Remastered 2011,7h2yhVxcZOGyQdOwD4Hu8J,[],Queen,happy
Drift Away - Single Version,6hJhVBOnkchxBsDHbLOBJP,['northern soul'],Dobie Gray,happy
Rich Girl,0qRR9d89hIS0MHRkQ0ejxX,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",Daryl Hall & John Oates,happy
Me and Julio Down by the Schoolyard,6vxHp3CDNo0afgKGp2yi1E,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']",Paul Simon,happy
Wonderwall,1qPbGZqppFwLwcBC1JQ6Vr,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",Oasis,happy
Only Wanna Be With You,1OFKUn2VLafrHj7ybnap0Q,"['heartland rock', 'pop rock', 'post-grunge']",Hootie & The Blowfish,happy
Kids In America,0jmHObvVIbWJse3OoE4Jmz,"['alternative pop', 'power-pop punk', 'riot grrrl']",The Muffs,happy
Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers,happy
Breakfast At Tiffany's,1uzWOoJdADfstQuFtQFTUn,['pop rock'],Deep Blue Something,happy
AOK,1v3Ozpbcx2B926aVW0UuXk,"['modern indie pop', 'singer-songwriter pop']",Tai Verdes,happy
Run-Around,500Tkm3vJmVtdUwdCVxCTb,"['heartland rock', 'jam band', 'pop rock', 'post-grunge']",Blues Traveler,happy
Big Yellow Taxi,4O4dhPrjcw7GSLNafNydmb,"['neo mellow', 'pop rock', 'post-grunge', 'rock']",Counting Crows,happy
Ventura Highway,4IU1RL4BKvFyXtbTwaHAvW,"['pop', 'r&b']",America,happy
Wouldn't It Be Nice,2Gy7qnDwt8Z3MNxqat4CsK,"['baroque pop', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'sunshine pop']",The Beach Boys,happy
Life Is A Highway,7jIFGkTBIK1UwWaEXMW2Nh,"['canadian singer-songwriter', 'classic canadian rock', 'mellow gold']",Tom Cochrane,happy
Shine,77YKoNCjP5hWqiXMRG2839,"['alternative rock', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",Collective Soul,happy
Bad Moon Rising,20OFwXhEXf12DzwXmaV7fj,"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",Creedence Clearwater Revival,happy
Jane Says,7c1Dar0pIAW7w5TzaGjt9t,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'grunge', 'nu metal', 'permanent wave', 'rock']",Jane's Addiction,happy
Man in the Mirror,2u2udGmop1z67EPpr91km7,"['r&b', 'soul']",Michael Jackson,happy
Skating Away (On the Thin Ice of the New Day),4VI4uQEBBz8iqO6EWHtQYA,"['album rock', 'art rock', 'blues rock', 'classic rock', 'flute rock', 'folk rock', 'hard rock', 'progressive rock', 'psychedelic rock', 'rock', 'singer-songwriter', 'symphonic rock']",Jethro Tull,happy
Ten Thousand Words,0MGMZ1413F9obd1qt4vkhy,"['indie folk', 'new americana', 'north carolina indie', 'north carolina roots', 'progressive bluegrass', 'stomp and holler']",The Avett Brothers,happy
Good as Hell,6KgBpzTuTRPebChN0VTyzV,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",Lizzo,happy
Get Down Tonight - 2004 Remaster,2qVZpGu1v98tvUAutqyAfJ,"['disco', 'mellow gold', 'new wave pop', 'soft rock', 'soul']",KC & The Sunshine Band,happy
Gonna Fly Now,6C2PfemHQul77DVpnvuAIs,"['classic soundtrack', 'theme']",Bill Conti,happy
Out Loud (Live),1qmFsdNHa7QB1PRbSkkI0r,"['jam band', 'modern folk rock']",DISPATCH,happy
I Just Want To Celebrate,4iW98ZK1gNzcXmQ5TgTD9X,"['blues rock', 'classic rock', 'country rock', 'psychedelic rock', 'psychedelic soul', 'southern rock']",Rare Earth,happy
Friday I'm in Love,263aNAQCeFSWipk896byo6,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",The Cure,happy
(Don't Fear) The Reaper,5QTxFnGygVM4jFQiBovmRo,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'progressive rock', 'rock']",Blue Öyster Cult,happy
Like a Stone,3YuaBvuZqcwN3CEAyyoaei,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'permanent wave', 'post-grunge', 'rock', 'supergroup']",Audioslave,happy
Hell N Back,3NRql0A1Ef4RCvT473iqgD,['uk alternative hip hop'],Bakar,happy
Go Your Own Way - 2004 Remaster,07GvNcU1WdyZJq3XxP0kZa,"['album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock']",Fleetwood Mac,happy
Don't Stop - 2004 Remaster,4bEb3KE4mSKlTFjtWJQBqO,"['album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock']",Fleetwood Mac,happy
Lola - 2020 Stereo Remaster,4ZKgPZ9d4V5WW6H2s4qMD3,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'protopunk', 'psychedelic rock', 'rock', 'singer-songwriter']",The Kinks,happy
Werewolves of London,6kotXaSQaGYxE62hVpdHWu,"['country rock', 'folk', 'folk rock', 'heartland rock', 'piano rock', 'roots rock', 'singer-songwriter']",Warren Zevon,happy
It's Still Rock and Roll to Me,64UioB4Nmwgn2f4cbIpAkl,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",Billy Joel,happy
Born to Run,6hTcuIQa0sxrrByu9wTD7s,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Bruce Springsteen,happy
Kokomo,5qHYXcVvc9xsFB2uH7GpMN,"['baroque pop', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'sunshine pop']",The Beach Boys,happy
Hard Sun,0fzCtVM9D5UEwiLqcY8Ouq,"['acoustic rock', 'grunge', 'permanent wave']",Eddie Vedder,happy
Stand Up,4u9IvdoXfFo4sgLOUbltRu,['modern alternative rock'],The Revivalists,happy
Astronauts,5liaHAv1MYIIIFEPbS5qFZ,[],Quietkid,happy
Holiday Road,7g5WuWnwVThfrHC4Y49xdi,[],The Frank & Todd Show,happy
Closer to Fine,7rKyITVLEwldhdXIy7P6Vw,"['ectofolk', 'folk', 'lilith', 'singer-songwriter', ""women's music""]",Indigo Girls,happy
Everything's Alright,7ycKoW46Lx2jbZJRamqlPO,['disco'],Yvonne Elliman,happy
The Joker,1bp2IO61zbQrbWNmKKxg3f,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Steve Miller Band,happy
Baba O'Riley,3qiyyUfYe7CRYLucrPmulD,"['album rock', 'british invasion', 'classic rock', 'hard rock', 'rock']",The Who,happy
Listen to the Music,7Ar4G7Ci11gpt6sfH9Cgz5,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",The Doobie Brothers,happy
"If I Had $1,000,000",0KeDuUqEX3P0cKzRD5pEom,"['canadian pop', 'canadian rock', 'pop rock', 'post-grunge']",Barenaked Ladies,happy
Something Beautiful,6iz58z2LC8uHL3H2aiwX6I,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'folk-pop']",NEEDTOBREATHE,happy
The Boys Are Back In Town,43DeSV93pJPT4lCZaWZ6b1,"['album rock', 'blues rock', 'classic rock', 'glam metal', 'hard rock', 'irish rock', 'metal', 'rock']",Thin Lizzy,happy
Dead Man's Party,2h47SG8bNphmicAll4H9RV,"['dance rock', 'new romantic', 'new wave', 'zolo']",Oingo Boingo,happy
Low Rider,2fmMPJb5EzZCx8BcNJvVk4,"['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal']",War,happy
"Long Black Veil - Live at Continental Airlines Arena, East Rutherford, NJ - September 1999",0EQ7FRSSQhWt99hB3djFB6,"['jam band', 'neo mellow', 'pop rock']",Dave Matthews Band,happy
Fireball (feat. John Ryan),49eplIHvgCLY8HAgcaWrUb,"['dance pop', 'miami hip hop', 'pop']",Pitbull,happy
Alive,1L94M3KIu7QluZe63g64rv,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'permanent wave', 'rock']",Pearl Jam,happy
Wild Thing,7jGzYUZ2Bgg8BDfYlQRfn8,['british invasion'],The Troggs,happy
Let Her Go,1KxwZYyzWNyZSRyErj2ojT,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",Passenger,happy
Come Together - Remastered 2009,2EqlS6tkEnglzr7tkKAAYD,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",The Beatles,happy
"Mrs. Robinson - From ""The Graduate"" Soundtrack",0iOZM63lendWRTTeKhZBSC,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock', 'soft rock']",Simon & Garfunkel,happy
My Life,4ZoBC5MhSEzuknIgAkBaoT,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",Billy Joel,happy
Take It Easy - 2013 Remaster,4yugZvBYaoREkJKtbG08Qr,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",Eagles,happy
Dancing In the Dark,7FwBtcecmlpc1sLySPXeGE,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Bruce Springsteen,happy
Sympathy For The Devil - 50th Anniversary Edition,1Ud6moTC0KyXMq1Oxfien0,"['album rock', 'british invasion', 'classic rock', 'rock']",The Rolling Stones,happy
Sweet Emotion,73TxYZd0lBCVRrHawrAglA,"['album rock', 'classic rock', 'hard rock', 'rock']",Aerosmith,happy
Colorful,2DkxSUXblz5fcctAccM3bl,[],Rocco DeLuca and The Burden,happy
Midnight City,1eyzqe2QqGZUmfcPZtrIyt,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']",M83,happy
Slide (feat. Frank Ocean & Migos),7tr2za8SQg2CI8EDgrdtNl,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",Calvin Harris,happy
Electric Feel,3FtYbEfBqAlGO46NUDQSAt,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",MGMT,happy
Float On,2lwwrWVKdf3LR9lbbhnr6R,"['alternative rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'washington indie']",Modest Mouse,happy
The World At Large,5op53ANI4exiWqFHKuwWxd,"['alternative rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'washington indie']",Modest Mouse,happy
Selfish Soul - ODESZA Remix,6N5thJ3UQMpHdf2fYOB3XL,"['afrofuturism', 'alternative r&b', 'experimental r&b', 'indie soul', 'la pop']",Sudan Archives,happy
It’s Only,1TSxLktSlIdEsjTGWB4Fub,"['chillwave', 'edm', 'indietronica']",ODESZA,happy
Bloom,0vtX8UMG38p7IXpP4lZJ2z,"['chillwave', 'edm', 'indietronica']",ODESZA,happy
Innerbloom,6CGMZijOAZvTXG21T8t6R0,"['australian electropop', 'indietronica']",RÜFÜS DU SOL,happy
You Were Right,5HGxLtYxTriF7mMiriSpaz,"['australian electropop', 'indietronica']",RÜFÜS DU SOL,happy
Another Life,5oJFMNh2D1RxWFeOkO1sTz,"['australian electropop', 'indietronica']",RÜFÜS DU SOL,happy
Yellow,3AJwUDP919kvQ9QcozQPxg,"['permanent wave', 'pop']",Coldplay,happy
In My Place,2nvC4i2aMo4CzRjRflysah,"['permanent wave', 'pop']",Coldplay,happy
Clocks,0BCPKOYdS2jbQ8iyB56Zns,"['permanent wave', 'pop']",Coldplay,happy
A Rush of Blood to the Head,4JJ5zGKnb1IpERyBrfmb1y,"['permanent wave', 'pop']",Coldplay,happy
Human (feat. Echoes) - Aaron Hibell Remix,6hQRP0fV38up2v9YPZikNh,"['edm', 'house', 'pop dance', 'uk dance']",John Summit,happy
Walking On A Dream,5r5cp9IpziiIsR6b93vcnQ,"['hip hop', 'pittsburgh rap', 'rap']",Empire Of The Sun,happy
Birch Tree,2isf9DCebk6mUhGagcD5bf,['bedroom pop'],Strawberry Guy,happy
Space Song,7H0ya83CMmgFcOhw0UB6ow,"['baltimore indie', 'dream pop', 'dreamo', 'indie rock', 'indietronica', 'modern dream pop', 'pov: indie']",Beach House,happy
Silver Soul,2LZ2CNbcbJrwh53pitRgom,"['baltimore indie', 'dream pop', 'dreamo', 'indie rock', 'indietronica', 'modern dream pop', 'pov: indie']",Beach House,happy
Myth,2NfxtzCIrpCmJX5Z2KMdD5,"['baltimore indie', 'dream pop', 'dreamo', 'indie rock', 'indietronica', 'modern dream pop', 'pov: indie']",Beach House,happy
Heaven Takes You Home (feat. Connie Constance),3nEHrvNNtgLv9rneTAYVr4,"['edm', 'pop dance', 'progressive electro house']",Swedish House Mafia,happy
Kids,1jJci4qxiYcOHhQR247rEU,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",MGMT,happy
Sabrina (i am a party),6zJUp1ihdid6Kn3Ndgcy82,"['edm', 'house', 'stutter house']",Fred again..,happy
Saturday Sun,2RiBogNRfulkNf7fVbPOrJ,"['folk-pop', 'modern rock']",Vance Joy,happy
Left Hand Free,4iEOVEULZRvmzYSZY2ViKN,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",alt-J,happy
Talk Too Much,4djIFfof5TpbSGRZUpsTXq,['pov: indie'],COIN,happy
Young Folks,4dyx5SzxPPaD8xQIid5Wjj,"['alternative dance', 'baroque pop', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'swedish alternative rock', 'swedish indie pop']",Peter Bjorn and John,happy
Two Weeks,04uR2cdkgiaLIzebPcs25m,"['art pop', 'baroque pop', 'brooklyn indie', 'indie rock', 'neo-synthpop', 'new weird america']",Grizzly Bear,happy
Feels Like We Only Go Backwards,0LtOwyZoSNZKJWHqjzADpW,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",Tame Impala,happy
The Less I Know The Better,6K4t31amVTZDgR3sKmwUJJ,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",Tame Impala,happy
Borderline,5hM5arv9KDbCHS0k9uqwjr,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",Tame Impala,happy
"New Person, Same Old Mistakes",52ojopYMUzeNcudsoz7O9D,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",Tame Impala,happy
Eventually,5M4yti0QxgqJieUYaEXcpw,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",Tame Impala,happy
Sleepyhead,4prEPl61C8qZpeo3IkYSMl,"['indie rock', 'indietronica', 'modern rock', 'neo-synthpop', 'shimmer pop']",Passion Pit,happy
Brazil,4sNG6zQBmtq7M8aeeKJRMQ,['pov: indie'],Declan McKenna,happy
This Is the Life,7ycimCRcIumouxBwgsymjz,"['indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie']",Two Door Cinema Club,happy
Take a Walk,4Sfa7hdVkqlM8UW5LsSY3F,"['indie rock', 'indietronica', 'modern rock', 'neo-synthpop', 'shimmer pop']",Passion Pit,happy
Peaches,0JsRZWdSquAQtgyJO8mhLA,"['indie rock', 'shimmer pop']",In The Valley Below,happy
Cigarette Daydreams,2tznHmp70DxMyr2XhWLOW0,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",Cage The Elephant,happy
Way It Goes,6CES1554HcWMIVroJfmmBm,"['minneapolis indie', 'modern rock', 'pov: indie']",Hippo Campus,happy
waves - Tame Impala Remix,3lB0GMiI5KxDbTOG8V3bOx,"['r&b', 'urban contemporary']",Miguel,happy
Let It Happen,2X485T9Z5Ly0xyaghN73ed,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",Tame Impala,happy
Cold Cold Man,6RKGBcDtgzXx21zUjpeu6F,"['la indie', 'modern alternative rock', 'modern rock', 'pov: indie']",Saint Motel,happy
Youth,1LPGwuFgIzbJoShfDdw7MY,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",Glass Animals,happy
Come a Little Closer,4sebUbjqbcgDSwG6PbSGI0,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",Cage The Elephant,happy
Ways to Go,57nNNkgk768QVXq3uHxu5e,"['indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'pov: indie']",GROUPLOVE,happy
Flashed Junk Mind,2UAWVtEwFLJqdJsT8FCzKX,"['german pop', 'modern rock']",Milky Chance,happy
"10,000 Emerald Pools",2pA4ip3VIEVcIa3qE02oAX,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pov: indie']",BØRNS,happy
Song For No One,15JHH5FBawCL7DmCcUxlUp,"['alternative dance', 'electropop', 'indietronica', 'neo-synthpop', 'shimmer pop', 'swedish electropop', 'swedish indie pop', 'swedish synthpop']",Miike Snow,happy
Trouble,5n0CTysih20NYdT2S0Wpe8,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",Cage The Elephant,happy
I Wanna Help Your Mind,08ZZ7SILfKcreLtA3K6Gqr,"['dreamo', 'indie surf', 'pov: indie', 'surf punk', 'vegas indie']",Goth Babe,happy
American Money,4AewKenHXKBt643p473xCk,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pov: indie']",BØRNS,happy
Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']",Foster The People,happy
Out of My League,2AYEOC02WLhUiOoaig2SEH,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'pov: indie']",Fitz and The Tantrums,happy
Gooey,1gk3FhAV07q9Jg77UxnVjX,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",Glass Animals,happy
The Difference,4nlvKIIetOWGIMyhjQXgOZ,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']",Flume,happy
Remember When,5naar7XewEOAjOywIp6Jjq,['pov: indie'],Wallows,happy
Colours,6gSKswfcoWvaadqvuMF3Y7,"['indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'pov: indie']",GROUPLOVE,happy
Good Looking,0j3mqDTK4Z6lvrLzFCUUz6,['indie pop'],Suki Waterhouse,happy
Inner Light,40tPP3K10yMZxwnT65REKj,['uk dance'],Elderbrook,happy
WASTED ON ME,6tXebnSmy1ZEZANFRHRoCO,['stutter house'],Angrybaby,happy
Cosmic Love,0CSTvWUps1YmpQoXXay9ol,"['baroque pop', 'electropop', 'modern rock', 'uk alternative pop']",Florence + The Machine,happy
Young And Beautiful,2nMeu6UenVvwUktBCpLMK9,"['art pop', 'pop']",Lana Del Rey,happy
Summertime Sadness,1Ist6PR2BZR3n2z2Y5R6S1,"['art pop', 'pop']",Lana Del Rey,happy
Breezeblocks,3n69hLUdIsSa1WlRmjMZlW,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",alt-J,happy
